sno,state,district,faclty_nam,category,type,Facility_i,iso_minus_,iso_confm_,iso_suspec,o2suported,total_icu,ventilator,o2_manifol,PPE,N95,bio_med_wa
4376,Maharashtra,NAGPUR,Umred Dr Babasaheb Ambedkar Magaswargiya mulanche Shaskiya Waasatigruha Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17138,75,25,50,0,0,0,0,5,20,1
4377,Maharashtra,NAGPUR,"Anjanabai Wasnik
Matimand Mulanchi Shala Parshivni Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17119,40,5,35,0,0,0,0,5,20,1
4378,Maharashtra,NAGPUR,"Shri Narendra Tidke
college Of Arts & Commerce Ramtek Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17180,50,20,30,0,0,0,0,5,20,1
4379,Maharashtra,NAGPUR,"Nagar Parishad Shala
Navin Imarat Kalmeshwar (Vinwapar)",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20137,70,20,50,0,0,0,0,5,50,1
4380,Maharashtra,NAGPUR,"Divyajyoti Matimand Mula Mulinchi Vishesh Shala
Kamthee Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17159,40,10,30,0,0,0,0,5,20,1
4381,Maharashtra,NAGPUR,"Vimukt Jati Va
Bhatkya Jamati Ashram School Hingna Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17176,70,30,40,0,0,0,0,5,20,1
4382,Maharashtra,NAGPUR,"Rajiv Gandhi Asti
Vyang Vidhlaya Katol
Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17156,40,10,30,0,0,0,0,5,20,1
4383,Maharashtra,NAGPUR,magaswargiya Mulinche Shaskiya Vasatigruha Nildoha Hingna Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17061,60,10,50,0,0,0,0,5,20,1
4384,Maharashtra,NAGPUR,Bhakta Niwas Koradi Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17587,328,100,228,0,0,0,0,5,20,1
4385,Maharashtra,NAGPUR,Sant Yogiraj Vittubaba Devsthan Hingna nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17174,60,20,40,0,0,0,0,5,20,1
4386,Maharashtra,NAGPUR,"Eklavya Chattravas Kavi Kalidas Sanskritik Vidyapith,
Boys Hostel, Ramtek",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20132,30,10,20,0,0,0,0,5,50,1
4387,Maharashtra,NAGPUR,Kuhi Dr Babasaheb Ambedkar Backward Girls Hostel Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17770,40,10,30,0,0,0,0,5,20,1
4388,Maharashtra,NAGPUR,"Bhansali
Magaswargiya Mulanche Vasatigruha Saoner
Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17150,40,10,30,0,0,0,0,5,20,1
4389,Maharashtra,NAGPUR,Pagariya Farms,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17631,190,80,110,0,0,0,0,5,20,1
4390,Maharashtra,NAGPUR,"Ahilyabai Holkar Adiwasi Madhyamik va Uccha Madhyamik School Ukhali Hingna
Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17056,50,20,30,0,0,0,0,5,10,1
4391,Maharashtra,NAGPUR,"Backward Class Girls
Govt Hostel Kalmeshwar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17131,100,30,70,0,0,0,0,5,20,1
4392,Maharashtra,NAGPUR,Gram Panchyat Hall Bela Umred Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17764,40,10,30,0,0,0,0,5,20,1
4393,Maharashtra,NAGPUR,"0vatel resorts Eden
Greens Kamthee Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17171,70,30,40,0,0,0,0,5,20,1
4394,Maharashtra,NAGPUR,Sant Viktubaba Matimand Vidhalaya Hingna Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17147,40,10,30,0,0,0,0,5,20,1
4395,Maharashtra,NAGPUR,Trauma Care Center Bhivapur Nagpur,Cat. III - Dedicated COVID Center / DCCC,Hospital,17221,50,20,30,0,0,0,0,10,40,1
4396,Maharashtra,NAGPUR,"Surabardi Shri
Agrawal Lawns & Cottages Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17628,450,200,250,0,0,0,0,5,20,1
4397,Maharashtra,NAGPUR,"Kanhan pipri Rajiv
Gandhi Matimand School nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,19107,50,10,40,0,0,0,0,5,20,1
4398,Maharashtra,NAGPUR,Janata Highschool Mouda Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17100,60,10,50,0,0,0,0,5,20,1
4399,Maharashtra,NAGPUR,ST Boys Hostel Hingna Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17755,100,20,80,0,0,0,0,5,20,1
4400,Maharashtra,NAGPUR,"SC Boys
Magaswargiya Niwasi School Kamthee Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17169,80,30,50,0,0,0,0,5,20,1
4401,Maharashtra,NAGPUR,ST Girls Hostel Katol Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17146,60,20,40,0,0,0,0,5,20,1
4402,Maharashtra,NAGPUR,Om Narayan Hall Narkhed Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17197,0,0,0,0,0,0,0,5,20,1
4403,Maharashtra,NAGPUR,Radha Swami Satsang Kalmeshwar Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17740,7000,2000,5000,0,0,0,0,5,20,1
4404,Maharashtra,NAGPUR,"Dhyanjyoti Andh
Vidhalaya Hingna Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17167,40,10,30,0,0,0,0,5,20,1
4405,Maharashtra,NAGPUR,"Magaswargiya
Mulinche Shaskiya Vasatigruha Kuhi Ngpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17144,100,40,60,0,0,0,0,5,20,1
4406,Maharashtra,NAGPUR,Swargiya Dadasaheb Kalmegh Smruti Dental College Wanadongri Nagpur,Cat. III - Dedicated COVID Center / DCCC,Hospital,17050,100,30,70,0,0,0,0,5,20,1
4407,Maharashtra,NAGPUR,Lokmanya Matimand Shala Narkhed,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17125,40,10,30,0,0,0,0,5,20,1
4408,Maharashtra,NAGPUR,"Rajiv Gandhi
Matimand School Parshivni Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17196,50,20,30,0,0,0,0,5,20,1
4409,Maharashtra,NAGPUR,VCA Club Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17732,450,200,250,0,0,0,0,5,20,1
4410,Maharashtra,NAGPUR,"Shaskiya Aadivasi
Ashram school Hingna Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17163,70,30,40,0,0,0,0,5,20,1
4411,Maharashtra,NANDED,Old Tahsil office Kandhar,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16479,150,75,75,0,0,0,0,10,15,1
4412,Maharashtra,NANDED,"Govt. Girls Hostel
Barad Tq Mudkhed","Cat. III - Dedicated COVID
Center / DCCC",Hospital,16494,100,50,50,0,0,0,0,110,100,1
4413,Maharashtra,NANDED,"SC & Navbaudh
Residencial school UMRI",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16508,150,75,75,0,0,0,0,15,14,1
4414,Maharashtra,NANDED,samajkalyan hostel ardhapur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16454,100,50,50,0,0,0,0,15,15,1
4415,Maharashtra,NANDED,Nagar parishad building BILOLI,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16464,150,75,75,0,0,0,0,145,285,1
4416,Maharashtra,NANDED,Langar Sahib Naginaghat NANDED CORPORATION,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16517,140,70,70,0,0,0,0,30,25,1
4417,Maharashtra,NANDED,ITI Building DEGLUR,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16476,200,100,100,0,0,0,0,15,30,1
4418,Maharashtra,NANDED,"Kasturba Ganghi
Baliika vidyalay MUDKHED",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16491,150,75,75,0,4,0,0,6,14,1
4419,Maharashtra,NANDED,"Anusuchit Jatee &
Navbaudh niwasi shala building
NAIGAON",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16504,150,75,75,0,0,0,0,14,24,1
4420,Maharashtra,NANDED,"Mahatma Jyotiba
Phule Girls hostel Mukhed",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16488,100,50,50,0,0,0,0,15,25,1
4421,Maharashtra,NANDED,Samaj kalyan Building- 1 & 2 HADGAON,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16474,200,100,100,2,0,0,0,10,20,1
4422,Maharashtra,NANDED,"Zilla parishad school
& boys hostel BHOKAR",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16461,150,75,75,0,0,0,0,20,25,1
4423,Maharashtra,NANDED,"Punjab Bhavan
NANDED CORPORATION",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16514,150,75,75,0,0,0,0,15,10,1
4424,Maharashtra,NANDED,"Dr Babasaheb
Ambedkar Nivasi Ashramshala Himayatnagar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16472,150,75,75,0,0,0,0,5,12,1
4425,Maharashtra,NANDED,Sant Gadegababa College Loha,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16485,150,75,75,0,0,0,0,10,15,1
4426,Maharashtra,NANDED,"Govt. Girls
Residencial School & Hostel MAHUR",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16500,150,50,100,10,0,0,0,108,253,1
4427,Maharashtra,NANDED,Maheshwari Bhavan DHARMABAD,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16469,200,100,100,0,0,0,0,15,30,1
4428,Maharashtra,NANDED,Eye Hospital Mandvi Tq Kinwat,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16483,100,50,50,0,0,0,0,10,12,1
4429,Maharashtra,NANDED,New Tahsil Building KINWAT,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16480,100,50,50,0,0,0,0,12,15,1
4430,Maharashtra,NANDED,NRI Yatri Nivas Nanded corporation,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16510,300,150,150,0,0,0,0,27,7,1
4431,Maharashtra,NANDURBAR,SOCIAL JUSTICE DEPT- MAMA MOHIDA ROAD SHAHADA,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16495,100,20,80,0,0,0,0,15,25,1
4432,Maharashtra,NANDURBAR,"Hostel, Social Justice Department, Nandurbar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16673,50,10,40,0,0,0,0,20,25,1
4433,Maharashtra,NANDURBAR,"Seva Sahkari Saunstha Boys and Girls Hostel, Navapur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16705,70,14,56,0,0,0,0,20,25,1
4434,Maharashtra,NANDURBAR,ADIVASI BOYS HOSTEL SHAHADA,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16492,80,16,64,0,0,0,0,15,20,1
4435,Maharashtra,NANDURBAR,"Polytechnic College, Nandurbar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16683,30,6,24,0,0,0,0,10,25,1
4436,Maharashtra,NANDURBAR,Adivasi Girls and Boys Hostel Mandavi tal Dhadgaon,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16629,70,14,56,0,0,0,0,20,25,1
4437,Maharashtra,NANDURBAR,"Adivasi Boys and Girls Hostel , Khapar Tal-
Akkalkuwa",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16643,70,14,56,0,0,0,0,20,25,1
4438,Maharashtra,NANDURBAR,"Adivasi Boys Hostel , Amlad, Taloda",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16656,150,30,120,0,0,0,0,25,30,1
4439,Maharashtra,NANDURBAR,"Shelter House, Bedki checkpost,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16711,200,40,160,0,0,0,0,30,40,1
4440,Maharashtra,NANDURBAR,"Adivasi Boys Hostel,
Patelwadi, Nandurbar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16693,100,20,80,0,0,0,0,20,25,1
4441,Maharashtra,NASHIK,"Kah.Sandip Sudhakar
Sonaje Mahavidhayala,Kand hane Road,Zodga,Malegao n",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17388,200,50,150,0,0,0,0,5,10,0
4442,Maharashtra,NASHIK,"Shashkiy Ashram
Shala,Bhilmala,TRimb
ak",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17375,100,0,100,0,0,0,0,10,5,0
4443,Maharashtra,NASHIK,"Atma Malik English
medium School,Purangaon Yeola",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17475,300,0,300,0,0,0,0,5,5,0
4444,Maharashtra,NASHIK,Mansura Hostel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17925,150,57,93,0,0,0,0,40,30,1
4445,Maharashtra,NASHIK,Govt.Tribal school Bubali,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17092,100,50,50,0,0,0,0,5,5,0
4446,Maharashtra,NASHIK,Tapovan Nashik,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17448,27,10,17,0,0,0,0,100,100,1
4447,Maharashtra,NASHIK,"J.D. HIre English
Medium School,Nimgaon,Mal
egaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17387,100,50,50,0,0,0,0,5,5,0
4448,Maharashtra,NASHIK,"Ashram School
Dahindule Dangsaundane",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17373,100,0,100,0,0,0,0,5,5,0
4449,Maharashtra,NASHIK,"Gurukul Boys & Girls
Hostel,Kasbe- Sukene,Niphad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17471,400,30,370,0,0,0,0,10,5,0
4450,Maharashtra,NASHIK,"Zp Vidyaniketan
Devla Tal Devla Dist Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16871,100,50,50,0,0,0,0,10,10,1
4451,Maharashtra,NASHIK,"Sant Xaviar School,Nandgaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17358,100,0,100,0,0,0,0,5,10,0
4452,Maharashtra,NASHIK,"Jain Hostel,Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17447,450,50,400,0,0,0,0,10,10,1
4453,Maharashtra,NASHIK,Govt. Tribal School Ambupada,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17089,100,50,50,0,0,0,0,5,5,0
4454,Maharashtra,NASHIK,"Govt.Ashram School
,Pimperkhed,Dindori",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17214,150,75,75,0,0,0,0,50,74,0
4455,Maharashtra,NASHIK,"Swami Vivekanand Pharmacy College,Mugase,Male
gaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17386,100,50,50,0,0,0,0,5,5,0
4456,Maharashtra,NASHIK,"Brahmavally Public School,Anjenari, TRimbak",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17372,120,0,120,0,0,0,0,10,5,0
4457,Maharashtra,NASHIK,"Seven Day
Highschool,Lasalgaon Station,Takali
Vinchur,Niphad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17468,100,10,90,0,0,0,0,5,5,0
4458,Maharashtra,NASHIK,Government Ashram School Devargaon Tal Nashik,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17355,100,0,100,0,0,0,0,10,10,0
4459,Maharashtra,NASHIK,"Maheshwari Hostel,Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17446,450,50,400,0,0,0,0,10,10,1
4460,Maharashtra,NASHIK,NDMVP DED College A & B Wing Sinnar,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17385,450,50,400,0,0,0,0,5,5,1
4461,Maharashtra,NASHIK,MSG College ( DCCC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24353,70,30,40,0,0,0,0,590,868,1
4462,Maharashtra,NASHIK,Ashram School Haranbari,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17370,100,0,100,0,0,0,0,10,5,0
4463,Maharashtra,NASHIK,"Dr.Babasaheb Ambedkar Resident Ashram School Pimpalgaon Baswant
,Niphad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17467,25,0,25,0,0,0,0,18,1,0
4464,Maharashtra,NASHIK,Chatrpati Shivaji Vidyalaya Umrane Tal Devla Dist Nashik,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16889,100,50,50,0,0,0,0,5,5,0
4465,Maharashtra,NASHIK,"Navodyay Vidyalay Boys,Khedgaon,Dind ori",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17228,150,50,100,0,0,0,0,10,10,0
4466,Maharashtra,NASHIK,Sandip Foundetion Hostel Tal Nashik Dist Nashik,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17353,188,92,96,0,0,0,0,9,49,0
4467,Maharashtra,NASHIK,IHSDP Plant 3,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18879,100,50,50,0,0,0,0,5,5,1
4468,Maharashtra,NASHIK,Vangani Asharam Shala Peth,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17397,100,0,100,0,0,0,0,10,5,0
4469,Maharashtra,NASHIK,"Mahaveer REsident School,Lasalgaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26251,25,0,25,0,0,0,0,5,0,1
4470,Maharashtra,NASHIK,Royal Pharmacy Collage.,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18855,300,150,150,0,0,0,0,10,10,1
4471,Maharashtra,NASHIK,"Govt. Asharam
Shala,Boripada,Harsu l,trimbak",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17384,100,0,100,0,0,0,0,5,5,0
4472,Maharashtra,NASHIK,Badi Malegaon School,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24350,200,50,150,0,0,0,0,30,45,1
4473,Maharashtra,NASHIK,"Delhi Public school Ma0ri,Dindori",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17209,200,100,100,0,0,0,0,10,10,0
4474,Maharashtra,NASHIK,"Mahatma Phule
Vidyalaya,Dugao,Cha ndwad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17369,100,0,100,0,0,0,0,10,5,0
4475,Maharashtra,NASHIK,k k Wagh Hostel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17457,800,400,400,0,0,0,0,10,10,0
4476,Maharashtra,NASHIK,"Govt Asharam School, Gopalkhadi,Kalwan",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17117,100,50,50,0,0,0,0,5,5,0
4477,Maharashtra,NASHIK,"Inambari Asharam Shala School,Peth",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17396,100,0,100,0,0,0,0,10,5,0
4478,Maharashtra,NASHIK,M.G.College Nampur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17381,100,0,100,0,0,0,0,5,5,0
4479,Maharashtra,NASHIK,"Indian Security Press,Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17455,100,50,50,0,0,0,0,5,5,0
4480,Maharashtra,NASHIK,"Sharad Pawar Public School,Manur,Kalwa n",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17115,400,200,200,0,0,0,0,5,5,0
4481,Maharashtra,NASHIK,"Janta Vidyalaya
Meshi Tal Devla Dist Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16887,100,50,50,0,0,0,0,5,5,0
4482,Maharashtra,NASHIK,"Art Science and
Commmerce College Wadner Bhairav,Chandwad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17367,120,0,120,0,0,0,0,10,5,0
4483,Maharashtra,NASHIK,"Nursing Collage
genral Hospital,Malegaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18876,100,50,50,0,0,0,0,5,5,1
4484,Maharashtra,NASHIK,"Dadasaheb junior College,Peth",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17395,100,0,100,0,0,0,0,10,5,0
4485,Maharashtra,NASHIK,Dental College,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17454,400,200,200,0,0,0,0,10,10,0
4486,Maharashtra,NASHIK,"Eklavya Higher
Secondary School,Umbarthan,Su rgana",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17106,100,50,50,0,0,0,0,10,10,0
4487,Maharashtra,NASHIK,"Jadhav Hostel
Manmad Road,Chandwad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17365,100,0,100,0,0,0,0,10,5,0
4488,Maharashtra,NASHIK,"Govt.Ashram
School,Nanashi,Dind ori",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17223,120,50,70,0,0,0,0,4,4,0
4489,Maharashtra,NASHIK,Janata Vidyalaya Peth,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17393,100,0,100,0,0,0,0,5,5,0
4490,Maharashtra,NASHIK,Mansoora Engineering Hostel.,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18846,150,75,75,0,0,0,0,8,5,1
4491,Maharashtra,NASHIK,"Shaskiy Ashram School,Satana",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17379,100,0,100,0,0,0,0,10,10,0
4492,Maharashtra,NASHIK,"Bhosala Hostel,Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17452,450,100,350,0,0,0,0,10,10,0
4493,Maharashtra,NASHIK,"Tribal Boys Hostels (New & Old),Surgana",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17103,100,50,50,0,0,0,0,5,5,1
4494,Maharashtra,NASHIK,"Baburao Devchand Madhyamik Adivasi Ashramshala Sartale , Nandgon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18612,200,50,150,0,0,0,0,5,5,0
4495,Maharashtra,NASHIK,IHSDP ZOne1,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18871,200,100,100,0,0,0,0,5,5,1
4496,Maharashtra,NASHIK,"Dadasaheb Bidkar Junior College ,Peth",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17392,100,0,100,0,0,0,0,5,5,0
4497,Maharashtra,NASHIK,"Devbappa Mauli
Dham,Panchkarm, Rugnalaya,pegalwadi,
Trimbak",Cat. III - Dedicated COVID Center / DCCC,Hospital,17378,100,40,60,0,0,0,0,5,5,0
4498,Maharashtra,NASHIK,"Adivasi Mulanche
Shaskiy Vishram Vastigruh,Babhulgao n,Yeola",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17483,80,20,60,0,0,0,0,20,45,0
4499,Maharashtra,NASHIK,MVP Hostel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17451,300,150,150,0,0,0,0,137,935,1
4500,Maharashtra,NASHIK,"Chatrapati Shivaji
Vidyalaya Bolthan,Nandgaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17363,100,0,100,0,0,0,0,5,10,0
4501,Maharashtra,NASHIK,"Smt K.B.Abad
Homeopethik Medical College Hostel, Chandwad",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16860,300,100,200,0,0,0,0,10,10,0
4502,Maharashtra,NASHIK,"Indubai Hire Vastigruh Dhabhadi,Malegaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17390,200,50,150,0,0,0,0,10,5,0
4503,Maharashtra,NASHIK,"Govt. Boys & Girls
Hostels, Harsul Trimbak",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17377,100,0,100,0,0,0,0,5,5,0
4504,Maharashtra,NASHIK,"Anusuchit Jati v
Navabudhhasathi Shaskiy Niwasi Shala,Babhulgaon,Ye
ola",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17482,100,0,100,0,0,0,0,5,5,0
4505,Maharashtra,NASHIK,"Govt.Ashram
Shala,Shirasgaon Trimbak",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17947,100,0,100,0,0,0,0,4,10,1
4506,Maharashtra,NASHIK,"Vilholi Training Centers,Nashik",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17450,60,10,50,0,0,0,0,10,0,1
4507,Maharashtra,NASHIK,"English Medium
Ashram
Shala,Mudhegaon,Tal- Igatpuri",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17099,300,150,150,0,0,0,0,5,5,0
4508,Maharashtra,NASHIK,"Guru Govind singh
High School Nandgaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17362,100,0,100,0,0,0,0,5,10,0
4509,Maharashtra,NASHIK,"Tiloli Ashram School,Tiloli,Dindori",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17218,100,50,50,0,0,0,0,5,5,0
4510,Maharashtra,NASHIK,IHSDP plant 2,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18863,200,100,100,0,0,0,0,5,5,1
4511,Maharashtra,NASHIK,"Swami Vivekanad
English Medium School Ajang Tal Malegaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17389,200,50,150,0,0,0,0,10,5,0
4512,Maharashtra,NASHIK,"Eklavya Residency
Ashram School Ajmir Saundane",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17376,200,0,200,0,0,0,0,5,5,0
4513,Maharashtra,NASHIK,"Atma Malik English magasvargiya Mulanche Shaskiy vastigruh,Babhulgaon
,Yeola",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17479,100,0,100,0,0,0,0,5,5,0
4514,Maharashtra,NASHIK,Fire Quarters Nashik Road,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17449,70,35,35,0,0,0,0,10,10,1
4515,Maharashtra,NASHIK,"Eklavya Asharam
Shala Pimpri Sado,Tal- Igatpuri",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17095,300,150,150,0,0,0,0,10,10,0
4516,Maharashtra,NASHIK,"Nastanpuri Shani
Mandir,Pimperkhed Nandgaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17361,100,0,100,0,0,0,0,5,10,0
